movie_id,title,tags
193893,Let's Be Cops,"it' the ultim buddi cop movi except for one thing: they'r not cops. when two struggl pal dress as polic offic for a costum party, they becom neighborhood sensations. but when these newly-mint “heroes” get tangl in a real life web of mobster and dirti detectives, they must put their fake badg on the line. comedi corrupt robberi kidnap nightclub malefriendship investig polic parti murder mobster losangel lie impersonatingapoliceoffic flashback jakejohnson damonwayansjr. ninadobrev lukegreenfield"
70,Million Dollar Baby,"despond over a pain estrang from hi daughter, trainer franki dunn isn't prepar for boxer maggi fitzgerald to enter hi life. but maggie' determin to go pro and to convinc dunn and hi cohort to help her. drama transport suicideattempt strongwoman boxer dyinganddeath strokeoff train advanc sport femaleprotagonist boxingtrain determin clinteastwood hilaryswank morganfreeman clinteastwood"
782,Gattaca,"scienc fiction drama about a futur societi in the era of indefinit eugen where human are set on a life cours depend on their dna. the young vincent freeman is born with a condit that would prevent him from space travel, yet he is determin to infiltr the gattaca space program. thriller sciencefict mysteri romanc parapleg suicideattempt cheat dna spaceman newident heartdiseas falseident bloodsampl biotechnolog spacemiss dystopia investig genet hostil exercis eugen dystopicfutur ethanhawk judelaw gorevid andrewniccol"
111,Scarface,"after get a green card in exchang for assassin a cuban govern official, toni montana stake a claim on the drug trade in miami. vicious murder anyon who stand in hi way, toni eventu becom the biggest drug lord in the state, control nearli all the cocain that come through miami. but increas pressur from the police, war with colombian drug cartel and hi own drug-fuel paranoia serv to fuel the flame of hi eventu downfall. action crime drama thriller miami corrupt capit cuba prohibit brothersisterrelationship lossofsist cocain cultfilm bitter alpacino stevenbau michellepfeiff briandepalma"
8355,Ice Age: Dawn of the Dinosaurs,"time are chang for manni the moodi mammoth, sid the motor mouth sloth and diego the crafti saber-tooth tiger. life heat up for our hero when they meet some new and none-too-friendli neighbor – the mighti dinosaurs. anim comedi famili adventur iceag bridg insan jungl dinosaur birth duringcreditssting 3d rayromano johnleguizamo denisleari carlossaldanha"
296,Terminator 3: Rise of the Machines,"it' been 10 year sinc john connor save earth from judgment day, and he' now live under the radar, steer clear of use anyth skynet can trace. that is, until he encount t-x, a robot assassin order to finish what t-1000 started. good thing connor' former nemesis, the terminator, is back to aid the now-adult connor … just like he promised. action thriller sciencefict savingtheworld artificialintellig manvsmachin cyborg killerrobot sunglass leatherjacket nanotechnolog rocketlaunch firemen veterinarian fireengin dystopia psychiatrist arnoldschwarzenegg nickstahl clairedan jonathanmostow"
37799,The Social Network,"on a fall night in 2003, harvard undergrad and comput program geniu mark zuckerberg sit down at hi comput and heatedli begin work on a new idea. in a furi of blog and programming, what begin in hi dorm room as a small site among friend soon becom a global social network and a revolut in communication. a mere six year and 500 million friend later, mark zuckerberg is the youngest billionair in history... but for thi entrepreneur, success lead to both person and legal complications. drama hacker hack creator fratparti socialnetwork deposit intellectualproperti entrepreneur arrog youngentrepreneur facebook jesseeisenberg andrewgarfield justintimberlak davidfinch"
70981,Prometheus,"a team of explor discov a clue to the origin of mankind on earth, lead them on a journey to the darkest corner of the universe. there, they must fight a terrifi battl to save the futur of the human race. sciencefict adventur mysteri android dystopia alien spinoff creation emergencysurgeri aftercreditssting stasi archeologicaldig godcomplex cavedraw geneticmut originsoflif noomirapac michaelfassbend guypearc ridleyscott"
72105,Ted,"john bennett, a man whose childhood wish of bring hi teddi bear to life came true, now must decid between keep the relationship with the bear or hi girlfriend, lori. comedi fantasi friendship love teddybear toycomestolif wishescometru markwahlberg milakuni sethmacfarlan sethmacfarlan"
259693,The Conjuring 2,lorrain and ed warren travel to north london to help a singl mother rais four children alon in a hous plagu by malici spirits. horror londonengland england 1970 spirit singlemoth demon paranormalinvestig demonicpossess valak annabel patrickwilson verafarmiga madisonwolf jameswan
38055,Megamind,"bumbl supervillain megamind final defeat hi nemesis, the superhero metro man. but without a hero, he lose all purpos and must find new mean to hi life. anim action comedi famili sciencefict savingtheworld date prison secretident fish gun dna mayor antihero rain museum one-sidedlov serum talkinganim report duringcreditssting strongervillain willferrel bradpitt tinafey tommcgrath"
214756,Ted 2,"newlyw coupl ted and tami-lynn want to have a baby, but in order to qualifi to be a parent, ted will have to prove he' a person in a court of law. comedi spermbank sequel buddi courthous teddybear aftercreditssting toycomestolif marri markwahlberg sethmacfarlan amandaseyfri sethmacfarlan"
273248,The Hateful Eight,bounti hunter seek shelter from a rage blizzard and get caught up in a plot of betray and deception. crime drama mysteri western bountyhunt wyom mountain narrat hangman stagecoach blizzard postcivilwar samuell.jackson kurtrussel jenniferjasonleigh quentintarantino
70160,The Hunger Games,"everi year in the ruin of what wa onc north america, the nation of panem forc each of it twelv district to send a teenag boy and girl to compet in the hunger games. part twist entertainment, part govern intimid tactic, the hunger game are a nation televis event in which “tributes” must fight with one anoth until one survivor remains. pit against highly-train tribut who have prepar for these game their entir lives, katniss is forc to reli upon her sharp instinct as well as the mentorship of drunken former victor haymitch abernathy. if she’ ever to return home to district 12, katniss must make imposs choic in the arena that weigh surviv against human and life against love. the world will be watching. sciencefict adventur fantasi hallucin dystopia femaleprotagonist bowandarrow knifethrow knifefight game archeri blind glamour roastedpig sponsor chariot fictionaltvshow mineexplos basedonyoungadultnovel jenniferlawr joshhutcherson liamhemsworth garyross"
85,Raiders of the Lost Ark,"when dr. indiana jone – the tweed-suit professor who just happen to be a celebr archaeologist – is hire by the govern to locat the legendari ark of the covenant, he find himself up against the entir nazi regime. adventur action savingtheworld riddl nepal himalaya cairo mose egypt whip treasur medallion leatherjacket nazi hat mediterranean arkofthecoven tencommand treasurehunt excav swastika archaeologist indianajon archeolog harrisonford karenallen paulfreeman stevenspielberg"
568,Apollo 13,"the true stori of technic troubl that scuttl the apollo 13 lunar mission in 1971, risk the live of astronaut jim lovel and hi crew, with the fail journey turn into a thrill saga of heroism. drift more than 200,000 mile from earth, the astronaut work furious with the ground crew to avert tragedy. drama moon florida nasa spaceman raceagainsttim houston basedontruestori space rescu surviv disast explos astronaut imax saturnvrocket courag hypothermia apolloprogram capekennedi lunarmiss spacecraftaccid tomhank billpaxton kevinbacon ronhoward"
